m-type;average_bifurcation_angle_local;average_contraction;average_diameter;average_fragmentation;average_parent_daughter_ratio;max_branch_order;max_euclidean_distance;max_path_distance;neuron_reconstruction_type;number_bifurcations;number_branches;number_nodes;number_stems;number_tips;overall_depth;overall_height;overall_width;scale_factor_x;scale_factor_y;scale_factor_z;soma_surface;total_length;total_surface;total_volume
Spiny_5;55.4734001123957;0.882621226633742;0.423783080312756;53.8157894736842;0.785947733063065;6.0;433.675688357187;450.224380842957;dendrite-only;19;43;2148;5;24;67.48;469.151885093617;225.77568676964;0.1144;0.1144;0.28;385.328302687382;2149.88388195203;2867.19116320397;355.842590056427
Spiny_5;70.1994674409817;0.902008112766537;0.323490914245255;41.4791666666667;0.906530978625654;5.0;337.609252935846;338.105089357793;dendrite-only;24;53;2117;5;29;97.053;390.889241611918;276.098178210167;0.1144;0.1144;0.28;392.597304062829;2520.25099212963;2562.13736775194;217.302118811378
Spiny_5;61.6829612427649;0.855340759491789;0.458228705680872;43.7297297297297;0.796809984622257;5.0;330.56588379972;352.85874344202;dendrite-only;19;41;1642;3;22;51.8112;395.419475660421;228.581187093333;0.1144;0.1144;0.28;243.086891302335;1690.18831933703;2454.26531829607;324.899009364393
Spiny_5;71.8978327992188;0.865789518403813;0.638145399912901;46.7948717948718;0.848166751158371;6.0;408.488314226111;423.3792216051;dendrite-only;20;44;1854;4;24;96.4748;457.586140800789;242.191760824545;0.1144;0.1144;0.28;332.75308482499;2204.33031204031;4393.34343666818;785.358490692859
Spiny_5;68.615787587027;0.889912961775229;0.465274203330091;54.9393939393939;0.828333651185739;7.0;448.123460221221;476.523318316069;dendrite-only;17;41;2091;7;24;104.384;565.935242158917;297.210828655131;0.1144;0.1144;0.28;561.368207982856;2516.33895564718;3652.51927075551;484.03797908115
Spiny_5;56.075096571077;0.89998330953772;0.415032130071423;41.7272727272727;0.82193799393301;5.0;318.040615932997;341.189667773407;dendrite-only;22;49;1921;5;27;69.7356;420.655834557945;259.355807016821;0.1144;0.1144;0.28;348.121157638609;2189.54286413929;2862.12923351281;349.002428784272
Spiny_5;81.8253507405484;0.928277615016686;0.312097006206064;40.6734693877551;0.74371751157084;7.0;386.680542452953;396.95778002068;dendrite-only;25;57;2098;7;32;71.1867;456.476410492816;236.683183295282;0.1144;0.1144;0.28;113.460000341527;2520.00338532379;2460.28769568689;221.263456462265
Spiny_5;65.3967178180717;0.863691508571932;0.378397991722086;52.8461538461538;0.866978414640801;6.0;412.744710670216;427.477197320841;dendrite-only;26;56;2776;4;30;74.9719;461.284895417941;299.068854947446;0.1144;0.1144;0.28;273.594897022119;2927.04421243581;3504.1633923969;386.691987515297
Spiny_5;76.2355969280574;0.896847908861322;0.296900223856837;39.125;0.914960749538985;5.0;405.205736670472;410.501655810954;dendrite-only;36;81;2988;9;45;59.8746;518.203245111135;271.441716433236;0.1144;0.1144;0.28;341.501045629252;3450.78025300193;3219.53362648579;255.483324353183
Spiny_5;64.5392482821832;0.899150643752637;0.446914679908955;55.4;0.858566896845438;5.0;442.792732957193;459.245591485298;dendrite-only;23;51;2523;5;28;75.1993;462.036776831191;272.795950870172;0.1144;0.1144;0.28;535.171411528476;2890.8373130977;4068.56066618494;540.732930853559
Spiny_5;77.3952287675839;0.924388861829103;0.346430260970561;39.8775510204082;0.891088586489056;4.0;327.290133524874;328.308573946018;dendrite-only;25;56;2035;6;31;56.1708;414.004763424372;223.923233144273;0.1144;0.1144;0.28;145.237496285205;2359.65893286224;2564.8770327126;247.701114749593
Spiny_5;69.1127856496258;0.920430723093934;0.243252241012611;48.6111111111111;0.735005168968575;5.0;389.125567511992;401.379395643503;dendrite-only;18;45;1948;9;27;76.16;445.706226970496;214.755521008982;0.1144;0.1144;0.28;97.5131814947977;2263.21571117359;1732.21638424256;113.602009985434
Spiny_5;70.1513073173363;0.885604108104594;0.216583737560771;36.6041666666667;0.742747736581892;5.0;168.665028566831;188.832751786519;dendrite-only;24;51;1784;3;27;77.2727;198.100913116752;300.150956159446;0.1144;0.1144;0.28;40.8088314631915;2088.33887203225;1419.8360907959;79.8625162946144
Spiny_5;75.5948457206669;0.881391362583503;0.392699969429912;45.2368421052632;0.917135218915928;6.0;390.625376915031;412.849153039047;dendrite-only;19;46;1886;8;27;71.68;434.521814274844;231.013889470578;0.1144;0.1144;0.28;204.885760932873;2177.32054274932;2672.58150401983;294.172941710417
Spiny_6;72.1704546777566;0.884130153872141;0.43620764676174;39.3653846153846;0.997718063157538;5.0;174.499418585622;202.506820946545;dendrite-only;26;57;2103;5;31;47.4367;190.777205561687;315.336103424897;0.1144;0.1144;0.28;216.511455725734;2413.18884928479;3314.50019482522;367.008407878646
Spiny_6;81.7737471836563;0.802906304188016;0.397723199495939;43.0434782608696;0.827655570143691;6.0;187.534447811089;241.804838607558;dendrite-only;23;51;2023;5;28;47.4715;255.162424849963;268.617365287739;0.1144;0.1144;0.28;174.457124225337;2344.68475345565;2951.24140850558;346.996762889472
Spiny_6;62.9804661837401;0.905821124904037;0.444468035478426;41.9814814814815;0.880410725024813;4.0;143.741306268588;207.259691422234;dendrite-only;27;59;2318;5;32;66.92;218.151226569509;233.627742756098;0.1144;0.1144;0.28;226.648536294714;2716.89976807241;3779.12848125451;496.158628869134
Spiny_6;69.1639885601862;0.848266547448942;0.550762976295173;44.125;0.952505443598512;5.0;171.584564043826;218.193952222514;dendrite-only;28;59;2504;3;31;74.1527;124.381602773532;258.522384918708;0.1144;0.1144;0.28;668.878729765029;2877.01126301298;4975.30337760745;765.664967860039
Spiny_6;74.5575280979945;0.812010319063695;0.477884594843805;60.2631578947368;0.825801554747725;7.0;294.110881966377;382.523509885146;dendrite-only;20;45;2337;5;25;108.8626;278.736111964254;391.364167758819;0.1144;0.1144;0.28;443.81477368774;2891.06251749855;4322.95596559146;606.823652304264
Spiny_6;79.9682958737135;0.810913467663558;0.0904554958109452;63.4318181818182;0.772125356411516;9.0;302.259851450602;387.595324516588;dendrite-only;22;49;2829;5;27;115.64;368.244611631036;378.553980364329;0.1144;0.1144;0.28;23.0513965205978;3414.07227835189;966.847088570327;23.8759207462621
Spiny_7;82.2764597843195;0.911586975119153;0.335421655535023;44.1944444444444;0.93652043357519;6.0;411.174614472805;453.955505772111;dendrite-only;18;41;1698;5;23;103.3343;475.947465394491;230.710140903581;0.1144;0.1144;0.28;493.62346310567;1986.67230294103;2091.85918805196;196.384592125262
Spiny_7;55.5881465469718;0.913053173166888;0.43531042264007;34.0769230769231;0.89577168963077;8.0;424.033434058047;431.873777474514;dendrite-only;26;58;1828;6;32;38.3393;474.699713675575;236.624546209747;0.1144;0.1144;0.28;379.532238179887;2129.05454902543;2939.73603181662;393.713011145443
Spiny_7;89.1462033252315;0.887222850852398;0.379826111589344;44.3617021276596;0.87699168552571;6.0;431.375242128347;475.409242953198;full;24;57;2417;9;33;145.5314;533.378298527449;218.099293786742;0.1144;0.1144;0.28;557.674310511469;2875.15684072065;3405.75095731125;354.112563374968
Spiny_7;49.4832100775637;0.922018766674674;0.387686329293377;67.0;0.950147189712042;3.0;577.255606649255;613.559924457556;dendrite-only;10;28;1642;8;18;105.28;687.893236136538;191.691386429538;0.1144;0.1144;0.28;380.227041644999;1932.70901960336;2350.73166404876;250.164205186696
Spiny_7;83.552964033954;0.89403420456167;0.311784110913404;42.7333333333333;0.859745117353038;6.0;285.374657988126;296.19232281204;dendrite-only;15;34;1334;4;19;60.8235;377.83853012002;163.329189987727;0.1144;0.1144;0.28;52.7817231221816;1615.09694020562;1591.59034381797;131.553254593761
Spiny_7;91.4025959654063;0.775104435669776;0.210590439414745;46.5;1.04910204491416;6.0;285.374657988126;322.720733072315;full;15;34;1454;4;19;62.2427;377.83853012002;163.329189987727;0.1144;0.1144;0.28;52.7817231221816;1862.71952493859;1228.1756220181;71.3942074160884
Spiny_7;77.4970327762219;0.875972324123163;0.258836167205217;42.7826086956522;0.838377300893462;6.0;308.386145072959;350.734616380075;dendrite-only;23;54;2158;8;31;86.5336;368.699913626104;240.519435524605;0.1144;0.1144;0.28;144.76832548992;2496.7308598459;2032.8123983103;147.515364802033
Spiny_7;84.0640080274233;0.889290116700355;0.180459481916869;54.6071428571429;0.74787906188281;6.0;322.035802993394;357.779479115332;dendrite-only;14;36;1875;8;22;85.6395;454.242328124621;239.150847789256;0.1144;0.1144;0.28;43.975788519707;2161.67226656108;1223.7394667821;63.0815212774907
Spiny_7;84.0640080274233;0.889290116700355;0.180459481916869;54.6071428571429;0.74787906188281;6.0;322.035802993394;357.779479115332;full;14;36;1875;8;22;85.6395;454.242328124621;239.150847789256;0.1144;0.1144;0.28;43.975788519707;2161.67226656108;1223.7394667821;63.0815212774907
Spiny_7;72.5389615777432;0.90333941673511;0.3689520558815;37.4761904761905;0.92393465189466;9.0;430.047376478522;491.502177114537;dendrite-only;22;52;1791;8;30;54.6087;478.434335544444;281.419526228045;0.1144;0.1144;0.28;342.554244576267;2086.25903596588;2428.43953095449;248.184789759825
Spiny_7;77.6799489804658;0.895664349117913;0.488865273095995;48.0277777777778;0.928509892774161;5.0;334.170810042484;347.350029867315;dendrite-only;18;42;1797;6;24;52.7875;406.386369573347;236.976305128693;0.1144;0.1144;0.28;522.95235572605;2067.80544459069;3180.34493445525;460.354198595855
Spiny_7;54.5586419841214;0.913898715558944;0.355791824667395;40.5957446808511;0.957759696120313;9.0;360.262807673093;389.515274455989;dendrite-only;24;53;1964;5;29;35.4288;474.623543751368;171.992532268475;0.1144;0.1144;0.28;224.939886011385;2251.00166025621;2520.88719976536;280.859796207009
Spiny_7;73.9466894424254;0.900488147457342;0.340887110347353;42.8157894736842;0.873413590823442;4.0;396.719119568367;432.435914153378;dendrite-only;19;44;1698;6;25;95.5928;455.239660545432;190.836165108052;0.1144;0.1144;0.28;84.6399972856491;1965.84885818034;2110.15508181615;198.114835253727
Spiny_7;78.0225150410635;0.906501645170813;0.33315333357273;45.1458333333333;0.808712413990005;7.0;502.134625373644;576.199808125587;dendrite-only;24;58;2333;10;34;98.0067;594.840197187793;285.251766156333;0.1144;0.1144;0.28;529.66130073051;2759.79605769477;2881.19597470418;268.14133392895
Spiny_7;60.3973557293241;0.899571280083309;0.457694668788787;56.5588235294118;0.777205136606734;5.0;458.941266495191;494.81053463535;dendrite-only;17;41;2104;7;24;117.2203;582.486315599976;311.176953709391;0.1144;0.1144;0.28;301.239664351606;2436.74513703329;3499.08745548255;482.085756255236
Spiny_7;65.8895010514347;0.891127894162828;0.388753256220719;50.9722222222222;0.844376941289302;6.0;446.97383394351;504.238311017079;dendrite-only;18;43;1910;7;25;100.5354;561.344690930773;215.592004400903;0.1144;0.1144;0.28;245.606512148673;2295.96496541343;2791.69111457842;308.451081279415
Spiny_7;78.9356938931997;0.919951904913439;0.337574914080073;53.0882352941176;0.771828456767934;9.0;648.068883536689;717.241478216557;dendrite-only;17;43;2032;9;26;114.4626;770.886006235131;218.000911642721;0.1144;0.1144;0.28;306.645819998121;2329.08521886198;2472.57375715543;240.499645505404
Spiny_7;64.8415965752357;0.939655222974481;0.213813982199359;44.4090909090909;0.907289738863385;9.0;481.94508753717;521.769434835515;dendrite-only;22;52;2097;8;30;99.1029;562.954719251895;238.068745092566;0.1144;0.1144;0.28;96.5816665866793;2483.05181398636;1669.86059356354;96.164899177932
Spiny_7;70.2237942784251;0.921478997796083;0.350334034988269;40.86;0.800252799507259;8.0;405.513581883135;440.605055411234;dendrite-only;25;61;2366;11;36;103.3947;530.630718387729;263.711760687317;0.1144;0.1144;0.28;203.313285460771;2888.02209613311;3166.97170291617;323.722146376505
Spiny_7;66.265612263101;0.918059788684964;0.429666053819279;42.1875;0.887237779606178;7.0;353.585497944952;410.165346294257;dendrite-only;32;70;2756;6;38;83.44;441.217958085498;263.019257850283;0.1144;0.1144;0.28;402.041552178002;3188.48274178287;4299.255113596;542.40425328953
Spiny_7;76.4921309238054;0.882351148321156;0.3905869716068;49.8571428571429;0.895799458107179;7.0;629.714514304156;686.744400736641;dendrite-only;21;53;2615;11;32;62.44;761.287780861701;214.483321538019;0.1144;0.1144;0.28;178.46322913164;2957.27026047288;3638.42321007885;437.516178491359
Spiny_8;63.1755476141256;0.878773271910013;0.316090869063152;29.1538461538462;1.122362506711;9.0;488.514987082444;553.533744068106;dendrite-only;39;86;2635;8;47;117.5429;585.60232208446;287.122627643844;0.1144;0.1144;0.28;268.777678581818;3498.09003063107;3523.60684107852;306.290931113391
Spiny_8;66.6059614828074;0.849420342679757;0.427836240663327;47.5;0.925949119329551;7.0;536.186484809054;596.79953399727;dendrite-only;34;78;3399;10;44;112.4508;620.486862284642;309.17973439128;0.1144;0.1144;0.28;515.443685632237;4006.93187123394;5379.49739509378;642.658848428848
Spiny_8;62.1671764474085;0.872704192451945;0.452469913604362;45.5344827586207;0.774110485270378;8.0;457.225906681861;539.120951314085;dendrite-only;29;69;2923;11;40;132.2039;549.781394641168;247.706319356003;0.1144;0.1144;0.28;615.778473390683;3543.48004109473;4967.74484148915;681.89557204485
Spiny_8;78.0269477357296;0.866135952154437;0.195627624072455;48.0819672131148;0.866581726409041;7.0;476.921223049709;550.691105921914;dendrite-only;31;70;3041;8;39;90.3529;548.798070142871;257.10971675098;0.1144;0.1144;0.28;128.269219212687;3658.62957053282;2252.68187970335;115.626134606317
Spiny_8;58.4380656460218;0.911795716894826;0.302251426448377;50.1730769230769;0.897730897874773;8.0;471.04320587426;501.89867642011;dendrite-only;26;61;2780;9;35;132.5878;563.931720416027;299.688035768032;0.1144;0.1144;0.28;409.258505161569;3173.97020334297;3018.23323010275;241.856753528294
Spiny_8;71.0207729024921;0.903053149057192;0.242284241101805;43.3947368421053;0.949597484940132;10.0;543.490418862532;598.936107511654;dendrite-only;38;85;3493;9;47;61.0848;649.714161099149;232.952611815738;0.1144;0.1144;0.28;166.502611912209;4014.55303737811;3061.98582552406;204.269353132352
Spiny_8;66.5346483701291;0.913226041251946;0.284907966164519;40.359375;0.841556916180596;7.0;500.073477374545;530.946236246236;dendrite-only;31;76;2811;12;44;124.5631;619.292197064821;267.358330545042;0.1144;0.1144;0.28;350.25002485539;3248.99719980461;2911.72371393176;217.750585745527
Spiny_8;82.5848531236644;0.86450925005099;0.41087693637768;52.5333333333333;0.837388514983321;7.0;496.142598401155;554.998572740024;dendrite-only;30;68;3250;8;38;77.56;574.23604394341;345.069611455607;0.1144;0.1144;0.28;179.665395158426;3658.13026005404;4729.36856075566;568.859645187317
Spiny_8;65.8299633189159;0.920733957010247;0.23577359763379;52.8703703703704;0.851865669373034;6.0;438.684307238007;484.762600031002;dendrite-only;27;62;2942;8;35;65.8273;560.305221715214;248.914926587901;0.1144;0.1144;0.28;57.3472734573515;3345.20458732157;2486.46367389804;163.768141716051
Spiny_8;77.1969924257872;0.91606203683836;0.481141398976083;52.3090909090909;0.966747582054128;6.0;475.701363654772;533.905216212993;dendrite-only;28;64;3129;8;36;112.8551;600.283946174629;317.039881401449;0.1144;0.1144;0.28;536.200015795129;3661.15262718691;5513.24094838311;826.933955343074
Spiny_8;69.9519294105456;0.905257202604894;0.397360751295838;40.3;0.897160180647763;9.0;494.313093937456;534.833249095243;dendrite-only;35;79;3023;9;44;115.0458;599.200155529603;261.475923963948;0.1144;0.1144;0.28;323.79156779006;3489.18156443925;4354.05921320222;516.373965185276
Spiny_8;68.1693929554039;0.898794883328268;0.252220352577378;37.4444444444444;0.841836243218906;8.0;517.79989608145;541.040238477135;dendrite-only;27;63;2118;9;36;45.08;591.11769105146;209.632169916783;0.1144;0.1144;0.28;140.850771551527;2417.67311659227;1910.00585861586;148.926663440863
Spiny_8;83.4845686080116;0.862196060183787;0.379101849610129;41.969696969697;0.760284914241275;11.0;481.827203148815;525.928821496889;dendrite-only;33;72;2837;6;39;66.08;543.997472445962;272.228289620429;0.1144;0.1144;0.28;268.047667655524;3281.22751358876;3890.44989088856;420.089430706322
Spiny_8;66.6262763477008;0.876567355065717;0.588698074351698;51.5681818181818;0.992473657602383;6.0;410.89576480015;495.360783928639;dendrite-only;22;49;2390;5;27;93.7524;496.28213931193;206.890361239945;0.1144;0.1144;0.28;222.648272037657;2814.21956306323;5195.6098643688;796.755963176511
Spiny_9;76.5820485915726;0.856002366357111;0.384290422712491;38.4175824175824;0.814459806450376;7.0;463.957911725137;584.383646863236;dendrite-only;46;104;3784;12;58;82.1993;589.2711293844;293.462325909437;0.1144;0.1144;0.28;713.742755076482;4245.15615583244;5137.65524603118;526.758471196418
Spiny_9;81.6556093258877;0.892109769913536;0.265581221980562;40.0793650793651;0.793115133722075;7.0;494.395036763841;532.416836089295;dendrite-only;32;73;2762;9;41;162.6198;577.683687926155;222.97394764684;0.1144;0.1144;0.28;183.401178987591;3156.82535021093;2642.56971014176;182.960097685559
Spiny_9;72.4589358087899;0.880299245506923;0.276129407212226;39.5;0.871313786787376;9.0;502.566028844569;539.877753778642;dendrite-only;49;107;4079;9;58;104.5262;608.482519192251;307.937982480619;0.1144;0.1144;0.28;599.659727680829;4890.07465396353;4223.2169071214;311.824199526866
Spiny_9;74.0642433026117;0.910577894265778;0.190385560841872;48.8214285714286;0.937394630628168;10.0;521.646324476651;570.128331139666;dendrite-only;42;95;4473;11;53;150.3622;648.076887715939;286.732108476645;0.1144;0.1144;0.28;111.846052940442;5338.53273531171;3194.57304492991;156.969853896374
Spiny_9;76.0551226472506;0.907801136738093;0.32434205828463;38.9692307692308;0.857044059553446;9.0;479.455531671343;504.774911466388;dendrite-only;33;76;2740;10;43;137.2;569.308508127928;301.513247900103;0.1144;0.1144;0.28;318.176562839989;3316.97073089144;3368.49614253278;294.306460305714
Spiny_9;70.1287659470972;0.888216596190951;0.418901572445738;43.5432098765432;0.860482640375304;7.0;519.543998640356;577.198654321188;dendrite-only;41;90;3621;8;49;143.346;633.56427947108;264.837750142524;0.1144;0.1144;0.28;248.888183559348;4376.315226605;5804.95735951734;706.024160095948
Spiny_9;64.4930560492739;0.882775100501077;0.201550390080465;45.44;0.923718669296448;7.0;514.780890414738;565.74762858372;dendrite-only;50;110;4665;10;60;155.7108;636.755749832465;353.784196830014;0.1144;0.1144;0.28;163.261102406846;5489.51753483773;3475.43523778998;183.410499202888
Spiny_9;71.1434277250658;0.882233654032535;0.470018620239482;39.876404494382;0.837301659951362;9.0;439.864805539679;519.804652354931;dendrite-only;45;99;3700;9;54;73.0041;568.154443210144;243.476913515201;0.1144;0.1144;0.28;320.619294492467;4381.72652417237;6514.38133644435;887.263076566918
Spiny_9;71.1432017878548;0.882233639681336;0.470016925257079;39.876404494382;0.837289176450168;9.0;439.864805539679;519.804659992143;dendrite-only;45;99;3700;9;54;73.0041;568.154443210144;243.476913515201;0.1144;0.1144;0.28;320.619294492467;4381.72660027619;6514.35633800317;887.257341028538
Spiny_9;74.5875410471451;0.914961181861014;0.27867512530904;42.685393258427;0.893874031775563;9.0;497.648623523094;521.353024362101;dendrite-only;45;101;3959;11;56;81.5942;615.612146610286;322.114402404582;0.1144;0.1144;0.28;410.817692628377;4664.6620852147;4078.01853354578;308.800517398896
Spiny_9;74.3070214389691;0.878967405068294;0.200111986187172;43.7837837837838;0.890091415519613;10.0;515.638976278258;592.995443743926;dendrite-only;37;84;3428;10;47;169.2378;602.037280459593;331.213702557876;0.1144;0.1144;0.28;210.763033762372;3955.4386843671;2491.81376883225;129.486028151593
Spiny_9;71.79985980387;0.918792596853319;0.189762913098928;43.4838709677419;0.913909744796857;9.0;523.454424659597;597.833378436296;dendrite-only;47;104;4187;10;57;126.122;634.605529147053;313.990538205424;0.1144;0.1144;0.28;203.301608771349;4866.66070154213;2902.66930589825;145.877854356795
Spiny_9;69.9894249220158;0.934954812121746;0.380090571695881;40.5529411764706;0.825408453127011;12.0;485.233093782771;517.408839238558;dendrite-only;43;97;3675;11;54;95.4626;552.249322216184;304.266553972858;0.1144;0.1144;0.28;317.727811899551;4357.58328663;5218.79953807052;568.166372515366
Spiny_9;68.3108088689088;0.865620032658725;0.440604859387336;43.3026315789474;0.852728736383801;8.0;415.267690777238;456.250347059205;dendrite-only;38;85;3435;9;47;56.2136;468.37627492976;364.174878234503;0.1144;0.1144;0.28;298.437413880417;3966.15397089029;5477.61163167771;688.346936935053
Spiny_9;75.1735645541981;0.912412847896542;0.373555888467924;45.9;0.979536208707802;8.0;456.4914841077;513.713575502142;dendrite-only;40;87;3799;7;47;127.9356;601.263223068099;263.859842761969;0.1144;0.1144;0.28;229.880572532192;4486.90927520635;5253.52236337195;508.719654495674
Spiny_9;73.7253339678777;0.836350238315704;0.162868556277959;51.2558139534884;0.959909286546051;10.0;425.560400891507;543.869203752006;dendrite-only;43;96;4630;10;53;102.2605;483.74186083056;370.488291107727;0.1144;0.1144;0.28;51.0684979271812;5316.32999589514;2712.4722715846;116.562054694044
Spiny_9;77.4885355870388;0.885512079025918;0.398981353793105;48.9264705882353;0.995909922895949;7.0;482.491350343091;540.509536235491;dendrite-only;34;75;3418;7;41;66.3322;601.291981958853;240.557156651663;0.1144;0.1144;0.28;224.388406672518;3972.31412854298;4982.48218663314;530.720177880162
